Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
0.0697715382739885,0.113227862225775,0.187171604275722,0.113741669071261,0.207102955573762,0.11487248682164,0.0940049207047384,0.0338591370706469,0.0099999999999978,0.0964089809677263,0
0.0526845132265126,0.0619339454009597,0.205431574687701,0.0993505923717183,0.210909799874675,0.0374445185828104,0.0641331749772329,0.0373682485529189,0.099109479092464,0.0425719596758885,0
0.0486489797026868,0.0005,0.204655985420676,0.096830959106806,0.198284944395911,0.0382437537105987,0.0652858451505627,0.0298461867201767,0.124465112801118,0.0472224314828117,0
0.041989845497183,0.0005,0.195976226354151,0.132055004478817,0.201799094512553,0.0099999999999978,0.0588545910503292,0.0420148948134868,0.145954245453123,0.0813932530436888,0
0.0963843928204758,0.15383793261989,0.0619485930365027,0.133554662376684,0.217702806186828,0.064773653910851,0.0481337443702669,0.0316756808642843,0.0634881065625599,0.075802903171792,0
0.0907213338293633,0.15383793261989,0.0631042899270003,0.114629579008504,0.205961909437463,0.064773653910851,0.040146396488602,0.0333857314337314,0.0644935527221153,0.0710668545637298,0
0.0730437843512019,0.181600335259217,0.0301154491618555,0.0938262408044247,0.195554341967742,0.117993357445031,0.0428915327538479,0.033165157619592,0.0222081193549978,0.0652970996677902,0
0.0794230509199344,0.0359164755169842,0.0467381622459562,0.117593335880224,0.187158418786771,0.117993357445031,0.0386177936006396,0.0338925988220054,0.0300762163966327,0.0660066428026014,0
0.0885169747118707,0.0408528511885879,0.0579338918016817,0.0953811353295523,0.191963664764915,0.0005,0.0436347307661427,0.0360274242241973,0.031968890230657,0.062004942876938,0
0.0921210511209242,0.141686400716907,0.0704526577977885,0.0005,0.202972320529215,0.0005,0.0540333364504456,0.0346308569496434,0.0353499863116112,0.0621886485385867,0
0.0782806639361948,0.132044027071891,0.0909976614173617,0.145092506398797,0.198523601187835,0.00999999999999771,0.0471144317280767,0.0378237715168299,0.124919993599258,0.0696659750236063,0
0.0720058094899209,0.0614804097271474,0.0993685560434069,0.15063739373707,0.186290534789101,0.0615249607021857,0.0675513964988063,0.0381676957234075,0.0690497252173276,0.0599900544286795,0
0.105316138779481,0.00999999999999771,0.120897640073874,0.00999999999999771,0.177665705929094,0.0614521361158502,0.0539294526866787,0.0315555091153054,0.0681145402049754,0.0618625789122865,0
0.107568797331534,0.0005,0.192030781760583,0.00999999999999771,0.165191851239482,0.0611161302031821,0.0518155524543706,0.035613203510771,0.128816337570769,0.0512430665838744,0
0.108287479332379,0.0005,0.187864407728293,0.00999999999999771,0.158718579331928,0.00999999999999771,0.0859742293389673,0.0453390473441893,0.0962517423276539,0.10764471186535,0
0.0994464808183416,0.0005,0.183385083255205,0.118687410975761,0.184592528832121,0.0605725631180948,0.111529841072261,0.0466200667662994,0.0958119559234657,0.103311470057507,0
0.102751266309466,0.0005,0.191015152123727,0.118687410975761,0.191570121132268,0.098848806844156,0.119502564851459,0.0422098695291764,0.135028269467719,0.111373959074709,0
0.105088617277428,0.0005,0.205895178702116,0.0972776198175432,0.167286544262707,0.0616195531028186,0.155659505062005,0.0461681032266071,0.137168018765151,0.0791263866424538,0
0.100952002679181,0.0005,0.0672682441383709,0.115570928835412,0.181818351785506,0.00999999999999771,0.172024902310919,0.0440380279629708,0.0687425809020681,0.0812600157721918,0
0.105700811272143,0.0595761759672341,0.0669807129812234,0.0990141465109203,0.186985091878961,0.00999999999999771,0.148295737918002,0.0411093701769471,0.0728743573939251,0.126177030268978,0
0.130636565096426,0.128472748177465,0.201339828338411,0.127997232377088,0.185295799408993,0.00999999999999771,0.139504290527361,0.0440277688627082,0.148158312570275,0.120922282813121,0
0.12782762480122,0.136832757120648,0.0994430980212309,0.145261574829739,0.182472921070124,0.0617162776185456,0.121282783848382,0.0392712635859614,0.155033897361562,0.102942973241825,0
0.1184116497666,0.0955123363980368,0.0978874036595756,0.156571163929008,0.185842969850825,0.10412604226919,0.106804923282343,0.0409352949839493,0.128770367278575,0.0727337786629959,0
0.104351411853992,0.00999999999999771,0.183914821857927,0.15184760092758,0.176845480492738,0.0099999999999978,0.107912391002484,0.0427799214066892,0.122481258761587,0.0759402470312439,0
0.0841725720095548,0.0005,0.183432150118317,0.117626782981945,0.157499677016962,0.0392538598930117,0.123916781334561,0.0415294949101174,0.128390042612056,0.103116137602954,0
0.0865807063321312,0.00999999999999771,0.179481893939358,0.0619677208562395,0.173641458527004,0.0392538598930117,0.0655195680836687,0.0300560755107674,0.132181756343157,0.0623061352095402,0
0.0986027640760261,0.0606626402078628,0.0851158287739869,0.0862768796126827,0.177412433010691,0.00999999999999771,0.0598072732973145,0.0198304004556291,0.131101285916319,0.0673822633469897,0
0.101698015628711,0.00999999999999771,0.0706296655324149,0.0678962583397946,0.180822528956905,0.0618273885994001,0.0517064910513196,0.0363163948797612,0.0668249801481867,0.0743112898714185,0
0.0988607283584398,0.0005,0.0728736334855461,0.0796213950152003,0.177222525979462,0.00999999999999771,0.025691902767143,0.0272157320392407,0.0671528723784307,0.0592937829959496,0
0.0918850165092447,0.0005,0.0639336999323555,0.067082979382735,0.177397548244759,0.0005,0.0370732308316074,0.0233975619654583,0.0575412644304507,0.0608109364106109,0
0.0987444227039269,0.0005,0.0418367104211106,0.0778978300175041,0.1891690109056,0.000999999999999994,0.0799239329064703,0.0246716620365071,0.0679878952074964,0.074929722436989,0
0.0782989970408075,0.0617083002845049,0.0419152140643742,0.0783043126680768,0.200454870673773,0.000999999999999994,0.040587711432272,0.0245089468450732,0.0632420428689813,0.0690293937008674,0
0.0682044609739453,0.0617083002845049,0.0492127757787342,0.080254264921403,0.191286891800768,0.00999999999999771,0.0333711962948376,0.0194652274325185,0.0514423456751643,0.0524691369092622,0
0.0744853538899138,0.0005,0.0767156140544404,0.0800653496352714,0.175689510580157,0.0983282057633105,0.0376103920939978,0.0203110500798437,0.114798033133324,0.0512833013191656,0
0.0742171250603554,0.00999999999999771,0.186559354634528,0.0970577774748779,0.18933499477835,0.0988696150762849,0.0487528515746167,0.0237040382657544,0.0854756629724312,0.0600226081740049,0
0.0734064713363127,0.0964904421001415,0.191972615174783,0.131424418120876,0.190525905547492,0.00999999999999771,0.0509507769669141,0.0195975620940542,0.10536805821077,0.068822094415646,0
0.0827814138405612,0.0970190336673634,0.195101167300066,0.119437292202587,0.192251325765938,0.00999999999999771,0.0517327292155554,0.0243208156623946,0.105510669986996,0.0738788772260489,0
